InvoiceNo,InvoiceDate,CustomerID,ProductID,Quantity,UnitPrice,Revenue,IsReturn
507454,2025-12-28,20962,10078,1,84.38,84.38,False
505804,2025-11-18,20732,10063,6,26.77,160.62,False
503585,2024-10-15,20472,10007,2,38.39,76.78,False
C511528,2025-11-30,21548,10038,-1,7.17,-7.17,True
513850,2025-07-11,21900,10022,10,38.69,386.9,False
507965,2024-11-17,21093,10047,5,8.11,40.55,False
501640,2025-05-28,20162,10035,3,12.98,38.94,False
511617,2024-07-26,21631,10045,1,2.28,2.28,False
504482,2025-12-03,20541,10026,4,30.64,122.56,False
507068,2024-08-31,20976,10048,11,13.2,145.2,False
502997,2024-05-07,20411,10007,10,38.39,383.9,False
508377,2024-08-31,21163,10050,8,9.37,74.96,False
508877,2024-12-17,21219,10026,2,30.64,61.28,False
500543,2024-01-05,20078,10021,7,13.81,96.67,False
506759,2024-10-04,20927,10056,8,78.51,628.08,False
509421,2024-04-14,21332,10010,8,19.21,153.68,False
508207,2024-07-18,21145,10025,6,33.32,199.92,False
502084,2025-06-28,20221,10034,12,8.42,101.04,False
506641,2024-04-13,20935,10010,9,19.21,172.89,False
512099,2024-06-13,21706,10069,12,14.82,177.84,False
508882,2024-11-24,21223,10034,10,8.42,84.2,False
504851,2024-02-19,20687,10086,10,30.68,306.8,False
501673,2024-07-01,20214,10078,7,84.38,590.66,False
510071,2025-11-01,21344,10065,4,7.48,29.92,False
505887,2025-12-08,20741,10062,7,40.82,285.74,False
510229,2025-09-17,21373,10068,11,28.18,309.98,False
508281,2025-09-08,21096,10004,2,19.11,38.22,False
512815,2025-04-26,21763,10055,9,36.56,329.04,False
508818,2024-11-09,21216,10036,5,3.1,15.5,False
506238,2024-11-12,20847,10060,10,57.35,573.5,False
506828,2025-12-04,20876,10011,1,18.3,18.3,False
509780,2024-05-21,21378,10007,5,38.39,191.95,False
501027,2024-11-02,20104,10005,6,40.32,241.92,False
501925,2025-03-24,20212,10015,6,28.48,170.88,False
510156,2024-12-29,21400,10014,8,26.67,213.36,False
508655,2024-08-29,21203,10039,4,10.23,40.92,False
507470,2025-04-01,21003,10062,5,40.82,204.1,False
512752,2024-03-16,21812,10029,3,16.42,49.26,False
513932,2025-03-19,21928,10052,5,6.43,32.15,False
511155,2025-01-31,21538,10047,7,8.11,56.77,False
505328,2025-06-03,20688,10022,9,38.69,348.21,False
501007,2024-03-03,20136,10061,4,20.56,82.24,False
510176,2025-10-18,21361,10012,8,17.43,139.44,False
511174,2025-03-19,21534,10024,12,6.96,83.52,False
501277,2025-11-20,20085,10073,10,34.42,344.2,False
509211,2024-07-14,21289,10084,3,41.35,124.05,False
509712,2024-04-25,21372,10008,11,37.49,412.39,False
C510987,2025-04-18,21503,10010,-2,19.21,-38.42,True
501263,2024-11-21,20135,10014,6,26.67,160.02,False
504955,2025-11-23,20610,10045,7,2.28,15.96,False
508978,2025-01-17,21229,10030,10,9.68,96.8,False
512652,2025-06-26,21731,10030,10,9.68,96.8,False
509492,2025-09-01,21270,10072,12,8.74,104.88,False
501748,2025-03-22,20187,10072,8,8.74,69.92,False
510593,2025-09-03,21427,10076,4,23.35,93.4,False
513879,2024-01-20,21981,10012,8,17.43,139.44,False
507206,2024-07-18,21002,10048,1,13.2,13.2,False
514168,2025-12-22,21922,10020,6,16.84,101.04,False
507072,2024-10-16,20970,10057,4,51.3,205.2,False
507276,2024-01-18,21038,10074,6,38.02,228.12,False
502205,2025-06-30,20238,10016,10,59.75,597.5,False
509131,2025-06-19,21229,10087,2,14.97,29.94,False
503959,2025-03-07,20505,10063,1,26.77,26.77,False
507631,2024-01-30,21087,10033,6,21.68,130.08,False
511481,2024-07-16,21613,10084,3,41.35,124.05,False
512930,2025-04-08,21782,10013,8,24.47,195.76,False
513883,2025-05-14,21913,10031,8,3.32,26.56,False
C503788,2024-12-03,20494,10006,-2,8.19,-16.38,True
504773,2024-03-31,20670,10002,5,36.7,183.5,False
509721,2024-08-24,21356,10086,8,30.68,245.44,False
507911,2025-01-14,21077,10023,7,7.42,51.94,False
510409,2025-06-16,21412,10050,5,9.37,46.85,False
504408,2025-03-08,20569,10035,10,12.98,129.8,False
513114,2025-05-01,21805,10046,3,8.58,25.74,False
504416,2025-04-13,20565,10005,3,40.32,120.96,False
503447,2024-07-11,20466,10042,7,12.86,90.02,False
511119,2024-01-25,21586,10077,2,27.01,54.02,False
501680,2024-11-25,20194,10030,12,9.68,116.16,False
512352,2025-10-31,21670,10048,11,13.2,145.2,False
508982,2024-08-27,21250,10001,4,41.2,164.8,False
509103,2025-04-10,21235,10059,7,54.66,382.62,False
507221,2025-05-09,20962,10006,8,8.19,65.52,False
512613,2025-03-23,21739,10065,10,7.48,74.8,False
508729,2025-07-28,21166,10010,5,19.21,96.05,False
500368,2024-11-01,20010,10009,10,25.31,253.1,False
505482,2025-07-01,20706,10073,6,34.42,206.52,False
513042,2024-12-03,21816,10074,2,38.02,76.04,False
505060,2024-12-15,20674,10048,2,13.2,26.4,False
501595,2024-06-02,20207,10033,8,21.68,173.44,False
503511,2025-05-02,20433,10023,2,7.42,14.84,False
500656,2024-12-14,20045,10037,4,25.41,101.64,False
514229,2024-09-21,21996,10040,6,26.77,160.62,False
501990,2025-01-08,20232,10013,2,24.47,48.94,False
505651,2024-02-28,20800,10018,7,39.22,274.54,False
504026,2025-05-06,20506,10051,9,1.83,16.47,False
501018,2025-06-05,20072,10084,5,41.35,206.75,False
507929,2024-12-28,21082,10033,2,21.68,43.36,False
502106,2025-08-24,20216,10049,4,6.06,24.24,False
501099,2024-10-07,20118,10074,2,38.02,76.04,False
501382,2025-08-28,20112,10008,12,37.49,449.88,False
512935,2024-06-09,21826,10053,7,5.52,38.64,False
504229,2024-11-26,20558,10036,5,3.1,15.5,False
506352,2024-08-29,20874,10051,4,1.83,7.32,False
506667,2024-10-31,20910,10051,10,1.83,18.3,False
C514450,2025-11-26,21966,10033,-3,21.68,-65.04,True
514417,2025-11-21,21962,10060,1,57.35,57.35,False
510482,2025-06-12,21423,10067,10,11.74,117.4,False
512062,2024-07-02,21698,10069,7,14.82,103.74,False
503990,2025-02-03,20514,10071,4,27.84,111.36,False
503064,2024-03-02,20430,10042,11,12.86,141.46,False
502893,2024-02-28,20406,10068,7,28.18,197.26,False
501400,2025-07-14,20121,10069,10,14.82,148.2,False
511672,2024-08-22,21635,10065,4,7.48,29.92,False
503732,2024-04-02,20521,10070,9,35.47,319.23,False
508571,2025-06-05,21151,10018,12,39.22,470.64,False
505266,2024-06-05,20731,10011,5,18.3,91.5,False
501988,2025-11-03,20189,10045,2,2.28,4.56,False
501598,2024-03-06,20220,10039,7,10.23,71.61,False
503951,2024-07-04,20539,10029,11,16.42,180.62,False
512055,2025-07-08,21644,10026,2,30.64,61.28,False
502140,2025-02-08,20249,10031,6,3.32,19.92,False
513531,2024-01-29,21930,10086,6,30.68,184.08,False
508860,2025-07-19,21186,10046,8,8.58,68.64,False
512220,2024-08-17,21714,10056,6,78.51,471.06,False
512741,2024-09-24,21783,10055,2,36.56,73.12,False
504657,2024-02-14,20660,10068,2,28.18,56.36,False
505425,2024-10-07,20736,10060,7,57.35,401.45,False
508665,2024-01-21,21236,10018,10,39.22,392.2,False
500704,2024-11-29,20054,10072,7,8.74,61.18,False
500433,2024-10-06,20023,10071,2,27.84,55.68,False
513562,2025-03-06,21877,10038,5,7.17,35.85,False
503687,2024-12-14,20478,10047,10,8.11,81.1,False
511867,2024-08-28,21662,10015,6,28.48,170.88,False
513260,2025-10-15,21802,10042,3,12.86,38.58,False
500668,2024-07-11,20069,10061,3,20.56,61.68,False
501872,2024-09-05,20233,10042,1,12.86,12.86,False
504564,2025-09-29,20562,10041,11,8.14,89.54,False
501728,2024-07-21,20219,10017,10,48.6,486.0,False
505805,2025-03-26,20766,10050,9,9.37,84.33,False
511465,2025-09-14,21550,10022,12,38.69,464.28,False
514194,2025-02-15,21970,10071,1,27.84,27.84,False
507128,2024-11-13,20974,10049,2,6.06,12.12,False
500537,2024-03-30,20065,10031,5,3.32,16.6,False
510967,2024-02-24,21560,10068,8,28.18,225.44,False
514476,2025-06-23,21992,10049,8,6.06,48.48,False
513116,2025-11-15,21777,10075,4,56.44,225.76,False
509382,2025-11-12,21244,10002,1,36.7,36.7,False
501727,2025-04-05,20182,10081,3,80.96,242.88,False
505619,2024-01-27,20800,10008,8,37.49,299.92,False
513783,2025-10-06,21878,10078,6,84.38,506.28,False
506017,2024-12-06,20812,10001,11,41.2,453.2,False
510926,2024-12-22,21511,10043,4,9.96,39.84,False
509414,2024-04-28,21329,10042,8,12.86,102.88,False
504912,2024-05-18,20683,10013,11,24.47,269.17,False
504860,2025-05-21,20623,10084,11,41.35,454.85,False
510061,2025-12-24,21335,10038,11,7.17,78.87,False
504551,2024-12-31,20599,10082,12,62.04,744.48,False
508598,2024-10-16,21188,10017,8,48.6,388.8,False
511452,2025-01-06,21584,10012,11,17.43,191.73,False
501946,2024-12-16,20229,10035,3,12.98,38.94,False
504668,2024-05-19,20648,10039,4,10.23,40.92,False
508145,2024-11-29,21117,10081,1,80.96,80.96,False
511467,2024-05-07,21621,10017,2,48.6,97.2,False
501449,2025-11-10,20111,10015,8,28.48,227.84,False
505445,2025-11-30,20679,10022,9,38.69,348.21,False
504497,2025-12-18,20541,10071,11,27.84,306.24,False
509940,2025-01-27,21365,10069,1,14.82,14.82,False
509644,2024-02-17,21372,10029,11,16.42,180.62,False
500332,2024-11-21,20002,10044,2,11.38,22.76,False
509531,2024-07-05,21336,10014,5,26.67,133.35,False
507878,2024-11-14,21081,10062,10,40.82,408.2,False
501285,2024-12-06,20136,10070,9,35.47,319.23,False
506685,2025-05-26,20883,10001,12,41.2,494.4,False
509410,2025-12-17,21243,10041,10,8.14,81.4,False
510989,2024-01-28,21567,10058,10,52.35,523.5,False
513636,2025-01-20,21894,10053,9,5.52,49.68,False
509142,2025-09-08,21219,10055,3,36.56,109.68,False
512167,2024-12-17,21689,10027,6,55.44,332.64,False
509223,2024-02-23,21311,10064,6,38.17,229.02,False
501867,2025-03-22,20204,10017,3,48.6,145.8,False
502452,2024-01-31,20347,10065,11,7.48,82.28,False
511549,2024-05-26,21630,10053,9,5.52,49.68,False
512481,2025-03-24,21720,10013,6,24.47,146.82,False
501295,2024-02-19,20179,10052,5,6.43,32.15,False
511666,2024-04-26,21651,10067,8,11.74,93.92,False
C511570,2024-03-10,21644,10017,-1,48.6,-48.6,True
507297,2024-02-22,21036,10053,8,5.52,44.16,False
505926,2025-01-10,20794,10044,2,11.38,22.76,False
509791,2025-08-16,21315,10038,3,7.17,21.51,False
501575,2024-12-16,20176,10054,2,67.14,134.28,False
503877,2024-04-07,20541,10033,7,21.68,151.76,False
506096,2025-08-31,20785,10060,4,57.35,229.4,False
503895,2024-02-22,20550,10031,2,3.32,6.64,False
504538,2024-12-11,20600,10038,6,7.17,43.02,False
508309,2025-08-25,21102,10077,9,27.01,243.09,False
503415,2024-06-09,20466,10036,8,3.1,24.8,False
506309,2024-05-15,20883,10014,1,26.67,26.67,False
509927,2024-08-20,21386,10034,9,8.42,75.78,False
502019,2024-09-12,20253,10045,7,2.28,15.96,False
501672,2024-12-29,20188,10064,6,38.17,229.02,False
512609,2024-12-11,21753,10036,6,3.1,18.6,False
510169,2025-12-13,21352,10009,8,25.31,202.48,False
510594,2025-07-31,21432,10070,5,35.47,177.35,False
505599,2025-10-05,20709,10021,8,13.81,110.48,False
503219,2025-06-08,20386,10034,8,8.42,67.36,False
503070,2025-08-22,20354,10048,12,13.2,158.4,False
513497,2025-03-25,21865,10078,5,84.38,421.9,False
507057,2024-07-30,20979,10042,8,12.86,102.88,False
C508438,2025-03-13,21144,10060,-3,57.35,-172.05,True
503553,2024-10-25,20466,10049,6,6.06,36.36,False
506930,2024-12-23,20940,10058,1,52.35,52.35,False
505067,2025-06-22,20648,10009,1,25.31,25.31,False
512585,2025-05-04,21729,10064,10,38.17,381.7,False
504039,2024-07-01,20552,10038,7,7.17,50.19,False
502158,2025-12-17,20207,10021,2,13.81,27.62,False
509901,2025-05-15,21344,10046,3,8.58,25.74,False
501920,2025-10-08,20183,10053,2,5.52,11.04,False
502543,2024-12-18,20314,10066,12,38.84,466.08,False
514325,2025-10-16,21954,10072,12,8.74,104.88,False
510527,2024-12-08,21456,10021,9,13.81,124.29,False
501957,2024-09-20,20243,10006,12,8.19,98.28,False
509587,2024-03-01,21362,10071,9,27.84,250.56,False
506403,2024-05-04,20898,10056,9,78.51,706.59,False
512614,2025-02-10,21745,10007,2,38.39,76.78,False
514296,2025-09-24,21953,10074,2,38.02,76.04,False
501201,2024-05-31,20151,10067,4,11.74,46.96,False
505132,2025-12-23,20631,10063,9,26.77,240.93,False
513003,2025-02-07,21801,10072,4,8.74,34.96,False
513295,2024-11-13,21855,10087,8,14.97,119.76,False
504134,2024-02-09,20586,10069,11,14.82,163.02,False
502675,2025-02-04,20326,10009,9,25.31,227.79,False
513575,2025-02-05,21883,10082,7,62.04,434.28,False
512834,2025-03-27,21770,10032,6,8.19,49.14,False
503354,2025-05-20,20408,10068,2,28.18,56.36,False
500099,2024-03-26,20003,10076,11,23.35,256.85,False
508812,2024-10-06,21220,10041,6,8.14,48.84,False
507176,2024-04-09,21012,10037,4,25.41,101.64,False
503450,2024-02-25,20486,10001,6,41.2,247.2,False
513580,2025-05-05,21871,10086,1,30.68,30.68,False
512490,2024-06-26,21760,10012,3,17.43,52.29,False
511622,2025-12-10,21560,10063,12,26.77,321.24,False
500068,2024-03-09,20001,10006,8,8.19,65.52,False
510203,2025-10-31,21363,10038,5,7.17,35.85,False
500387,2024-01-17,20054,10031,1,3.32,3.32,False
507358,2025-11-18,20954,10017,4,48.6,194.4,False
512340,2024-12-01,21716,10087,8,14.97,119.76,False
511567,2025-12-25,21550,10063,3,26.77,80.31,False
508768,2025-01-03,21201,10026,8,30.64,245.12,False
510162,2024-05-25,21432,10071,6,27.84,167.04,False
502312,2024-07-17,20303,10018,12,39.22,470.64,False
502901,2025-10-16,20322,10016,6,59.75,358.5,False
509157,2024-02-13,21303,10025,9,33.32,299.88,False
510619,2025-08-04,21435,10077,7,27.01,189.07,False
511443,2025-08-09,21552,10040,1,26.77,26.77,False
511697,2024-12-16,21622,10052,3,6.43,19.29,False
502847,2024-05-25,20387,10013,6,24.47,146.82,False
509460,2024-01-11,21351,10073,11,34.42,378.62,False
503735,2024-10-04,20495,10030,3,9.68,29.04,False
503720,2025-02-27,20472,10049,10,6.06,60.6,False
510939,2025-09-20,21474,10033,8,21.68,173.44,False
505829,2024-12-21,20783,10076,7,23.35,163.45,False
508145,2025-05-30,21091,10041,2,8.14,16.28,False
503013,2024-02-22,20424,10044,5,11.38,56.9,False
505941,2025-09-06,20762,10080,9,26.08,234.72,False
505305,2024-03-24,20747,10014,7,26.67,186.69,False
500432,2024-06-01,20041,10049,4,6.06,24.24,False
506287,2025-08-19,20814,10009,11,25.31,278.41,False
501560,2024-05-19,20204,10034,2,8.42,16.84,False
511955,2025-11-30,21609,10063,2,26.77,53.54,False
500564,2024-06-14,20058,10080,11,26.08,286.88,False
510730,2024-09-22,21496,10080,5,26.08,130.4,False
501117,2024-01-19,20158,10021,4,13.81,55.24,False
502575,2024-04-21,20353,10030,12,9.68,116.16,False
504702,2025-03-08,20611,10078,8,84.38,675.04,False
511549,2024-09-01,21616,10062,4,40.82,163.28,False
511869,2025-09-26,21606,10026,10,30.64,306.4,False
510516,2025-12-10,21402,10087,5,14.97,74.85,False
514527,2025-09-24,21986,10030,12,9.68,116.16,False
505271,2025-09-08,20666,10074,5,38.02,190.1,False
510859,2025-03-19,21489,10073,11,34.42,378.62,False
508676,2025-05-29,21167,10054,7,67.14,469.98,False
511833,2024-04-11,21677,10052,4,6.43,25.72,False
502007,2025-05-03,20218,10030,3,9.68,29.04,False
512069,2024-11-05,21681,10086,7,30.68,214.76,False
502666,2024-12-15,20332,10008,4,37.49,149.96,False
512096,2024-06-17,21705,10070,3,35.47,106.41,False
504142,2025-03-15,20530,10046,9,8.58,77.22,False
500613,2025-06-06,20014,10007,2,38.39,76.78,False
511544,2025-12-02,21550,10004,12,19.11,229.32,False
503026,2024-11-27,20386,10034,12,8.42,101.04,False
502944,2025-01-03,20369,10034,7,8.42,58.94,False
512963,2025-06-22,21776,10041,1,8.14,8.14,False
504411,2025-07-08,20552,10052,5,6.43,32.15,False
514372,2025-11-25,21955,10078,10,84.38,843.8,False
507685,2025-04-27,21030,10056,4,78.51,314.04,False
504435,2025-12-26,20531,10072,2,8.74,17.48,False
505999,2024-07-08,20831,10065,12,7.48,89.76,False
509778,2025-01-26,21342,10069,5,14.82,74.1,False
503004,2024-04-02,20417,10049,8,6.06,48.48,False
504487,2024-10-28,20599,10071,4,27.84,111.36,False
507657,2024-11-24,21048,10042,10,12.86,128.6,False
503060,2024-02-27,20430,10029,12,16.42,197.04,False
514193,2024-08-09,21997,10083,12,56.44,677.28,False
508999,2024-01-26,21283,10082,10,62.04,620.4,False
507739,2025-10-03,21015,10026,2,30.64,61.28,False
503557,2024-12-17,20459,10026,12,30.64,367.68,False
512642,2025-07-21,21726,10025,2,33.32,66.64,False
512060,2024-09-15,21687,10079,12,55.08,660.96,False
512277,2025-06-15,21679,10050,4,9.37,37.48,False
503959,2025-03-14,20504,10044,1,11.38,11.38,False
502439,2024-10-31,20306,10010,5,19.21,96.05,False
510566,2024-01-11,21509,10001,10,41.2,412.0,False
507189,2024-08-26,20994,10021,6,13.81,82.86,False
508212,2025-02-25,21114,10023,3,7.42,22.26,False
506691,2025-07-27,20875,10033,5,21.68,108.4,False
508137,2024-12-19,21113,10076,5,23.35,116.75,False
511825,2025-01-29,21634,10036,3,3.1,9.3,False
C502245,2025-10-04,20230,10083,-3,56.44,-169.32,True
510530,2025-12-17,21403,10050,10,9.37,93.7,False
504717,2024-09-15,20638,10077,3,27.01,81.03,False
509490,2025-11-01,21261,10043,11,9.96,109.56,False
507576,2024-12-04,21035,10081,9,80.96,728.64,False
513213,2025-10-31,21793,10038,7,7.17,50.19,False
511793,2025-12-27,21582,10065,12,7.48,89.76,False
502014,2025-05-03,20219,10028,6,39.61,237.66,False
500866,2024-12-07,20076,10003,2,16.33,32.66,False
501789,2024-05-10,20238,10001,10,41.2,412.0,False
502693,2025-09-13,20297,10042,7,12.86,90.02,False
507033,2024-08-31,20971,10050,11,9.37,103.07,False
511354,2024-01-01,21623,10017,7,48.6,340.2,False
509255,2024-03-26,21311,10082,9,62.04,558.36,False
507153,2025-12-21,20920,10057,2,51.3,102.6,False
509594,2024-09-27,21333,10086,5,30.68,153.4,False
514384,2025-03-30,21991,10055,4,36.56,146.24,False
512231,2024-07-10,21721,10004,7,19.11,133.77,False
501208,2024-11-29,20126,10015,1,28.48,28.48,False
502971,2025-05-22,20353,10005,5,40.32,201.6,False
503799,2024-09-28,20505,10017,8,48.6,388.8,False
501679,2024-08-04,20210,10061,2,20.56,41.12,False
512030,2024-06-21,21695,10064,3,38.17,114.51,False
505571,2025-11-16,20699,10066,2,38.84,77.68,False
502793,2025-06-09,20325,10066,12,38.84,466.08,False
509730,2024-01-29,21387,10013,2,24.47,48.94,False
501099,2025-12-22,20055,10014,1,26.67,26.67,False
504274,2024-03-15,20601,10066,9,38.84,349.56,False
510957,2024-10-09,21526,10033,11,21.68,238.48,False
510398,2024-09-05,21451,10034,8,8.42,67.36,False
C506782,2024-08-18,20937,10069,-3,14.82,-44.46,True
508318,2025-11-19,21091,10043,10,9.96,99.6,False
512682,2025-08-16,21728,10065,6,7.48,44.88,False
504255,2024-07-28,20579,10050,6,9.37,56.22,False
512285,2025-10-06,21664,10026,2,30.64,61.28,False
508494,2025-11-06,21118,10021,2,13.81,27.62,False
503869,2024-04-27,20537,10031,4,3.32,13.28,False
507207,2025-12-19,20928,10043,5,9.96,49.8,False
501652,2024-03-04,20228,10013,10,24.47,244.7,False
511939,2024-04-19,21691,10026,5,30.64,153.2,False
501548,2025-06-10,20147,10016,6,59.75,358.5,False
511365,2024-05-10,21606,10028,2,39.61,79.22,False
507055,2024-11-24,20962,10014,11,26.67,293.37,False
503374,2024-05-20,20463,10078,11,84.38,928.18,False
502471,2025-11-17,20256,10024,5,6.96,34.8,False
503389,2024-12-17,20435,10022,11,38.69,425.59,False
507696,2025-12-11,20999,10008,5,37.49,187.45,False
512478,2025-10-03,21692,10045,4,2.28,9.12,False
503029,2025-04-05,20368,10074,5,38.02,190.1,False
511961,2024-03-23,21698,10036,12,3.1,37.2,False
511144,2024-07-15,21565,10037,5,25.41,127.05,False
512765,2025-11-14,21727,10008,7,37.49,262.43,False
505812,2024-10-30,20788,10086,2,30.68,61.36,False
505898,2025-11-21,20745,10041,12,8.14,97.68,False
502080,2024-11-19,20252,10058,7,52.35,366.45,False
501993,2024-08-03,20255,10028,6,39.61,237.66,False
C508968,2024-12-03,21234,10041,-3,8.14,-24.42,True
508053,2025-02-20,21092,10038,8,7.17,57.36,False
507839,2025-11-09,21024,10071,12,27.84,334.08,False
C514026,2025-11-22,21906,10008,-3,37.49,-112.47,True
504843,2024-04-07,20679,10040,2,26.77,53.54,False
508335,2024-05-04,21174,10080,10,26.08,260.8,False
509017,2025-08-19,21204,10003,9,16.33,146.97,False
510118,2025-06-26,21369,10059,6,54.66,327.96,False
514020,2025-06-29,21926,10082,3,62.04,186.12,False
501020,2025-08-30,20060,10033,9,21.68,195.12,False
C513547,2025-12-10,21835,10058,-3,52.35,-157.05,True
506114,2025-01-09,20821,10048,10,13.2,132.0,False
C502697,2025-10-01,20295,10064,-1,38.17,-38.17,True
502602,2024-05-11,20354,10009,1,25.31,25.31,False
501365,2025-12-08,20095,10040,5,26.77,133.85,False
501164,2024-01-31,20163,10078,9,84.38,759.42,False
507484,2025-12-30,20966,10081,8,80.96,647.68,False
503194,2024-05-08,20439,10052,7,6.43,45.01,False
503426,2025-05-15,20419,10040,4,26.77,107.08,False
504263,2024-08-26,20576,10030,5,9.68,48.4,False
507089,2025-11-15,20916,10030,12,9.68,116.16,False
507249,2024-09-06,21001,10011,4,18.3,73.2,False
506226,2024-08-29,20856,10029,8,16.42,131.36,False
508619,2024-02-14,21226,10087,9,14.97,134.73,False
503653,2025-06-01,20449,10051,2,1.83,3.66,False
508036,2025-04-07,21083,10067,3,11.74,35.22,False
C508968,2024-12-24,21231,10009,-2,25.31,-50.62,True
505182,2024-07-03,20715,10025,11,33.32,366.52,False
503904,2024-06-08,20536,10018,9,39.22,352.98,False
502241,2024-04-16,20306,10069,9,14.82,133.38,False
510024,2024-12-23,21382,10077,2,27.01,54.02,False
507271,2024-11-30,20992,10001,8,41.2,329.6,False
512552,2025-06-03,21720,10046,10,8.58,85.8,False
513002,2025-02-27,21798,10009,9,25.31,227.79,False
511806,2024-06-28,21662,10063,7,26.77,187.39,False
513218,2025-10-01,21798,10051,4,1.83,7.32,False
501476,2025-03-09,20150,10005,8,40.32,322.56,False
513163,2024-12-26,21830,10015,11,28.48,313.28,False
514306,2024-12-21,21994,10080,12,26.08,312.96,False
513150,2025-11-07,21783,10030,5,9.68,48.4,False
513813,2025-12-03,21874,10011,10,18.3,183.0,False
508718,2025-11-20,21148,10010,4,19.21,76.84,False
501597,2025-10-21,20135,10060,11,57.35,630.85,False
507402,2024-05-30,21037,10076,4,23.35,93.4,False
512054,2024-12-09,21674,10022,8,38.69,309.52,False
503157,2024-03-04,20443,10016,1,59.75,59.75,False
505331,2024-08-09,20731,10073,6,34.42,206.52,False
511008,2025-08-08,21490,10021,10,13.81,138.1,False
506416,2025-12-05,20817,10050,3,9.37,28.11,False
508834,2025-11-24,21164,10036,5,3.1,15.5,False
501996,2024-12-17,20236,10067,4,11.74,46.96,False
505975,2024-12-20,20804,10056,4,78.51,314.04,False
505075,2025-04-07,20660,10031,6,3.32,19.92,False
501320,2025-04-11,20123,10047,2,8.11,16.22,False
502946,2024-04-07,20408,10013,3,24.47,73.41,False
502789,2024-09-26,20361,10045,3,2.28,6.84,False
504817,2024-12-17,20639,10059,9,54.66,491.94,False
509697,2024-03-20,21375,10019,7,59.39,415.73,False
501230,2025-12-27,20073,10058,7,52.35,366.45,False
507617,2025-02-04,21032,10084,1,41.35,41.35,False
500350,2024-05-27,20030,10037,4,25.41,101.64,False
511175,2024-11-07,21553,10036,2,3.1,6.2,False
505061,2024-08-26,20690,10005,3,40.32,120.96,False
501667,2024-02-27,20231,10080,11,26.08,286.88,False
501851,2025-12-04,20165,10075,7,56.44,395.08,False
509535,2024-03-05,21354,10002,4,36.7,146.8,False
501692,2024-02-03,20238,10057,2,51.3,102.6,False
513036,2025-12-31,21759,10060,3,57.35,172.05,False
500353,2024-02-08,20046,10015,4,28.48,113.92,False
500783,2024-12-22,20062,10003,1,16.33,16.33,False
511131,2024-06-25,21566,10070,9,35.47,319.23,False
513698,2024-01-28,21954,10067,12,11.74,140.88,False
509960,2024-03-03,21415,10011,8,18.3,146.4,False
C501366,2025-06-03,20122,10087,-1,14.97,-14.97,True
508270,2025-05-15,21111,10063,4,26.77,107.08,False
510623,2025-03-14,21456,10070,10,35.47,354.7,False
505436,2025-10-03,20686,10052,3,6.43,19.29,False
507482,2024-01-14,21068,10016,1,59.75,59.75,False
513898,2025-08-14,21902,10065,12,7.48,89.76,False
504678,2024-12-04,20621,10087,8,14.97,119.76,False
513399,2024-09-17,21878,10035,3,12.98,38.94,False
505074,2024-06-09,20703,10023,6,7.42,44.52,False
509695,2025-08-25,21300,10041,12,8.14,97.68,False
501224,2025-12-28,20072,10013,8,24.47,195.76,False
504316,2025-04-25,20549,10035,3,12.98,38.94,False
510885,2024-09-30,21517,10065,8,7.48,59.84,False
512989,2025-04-11,21790,10064,12,38.17,458.04,False
500816,2025-05-30,20044,10083,6,56.44,338.64,False
509016,2024-12-23,21238,10069,11,14.82,163.02,False
513939,2025-05-07,21922,10083,1,56.44,56.44,False
510231,2025-08-29,21376,10072,3,8.74,26.22,False
513621,2024-02-11,21941,10053,6,5.52,33.12,False
511512,2024-03-01,21637,10046,12,8.58,102.96,False
512048,2024-12-17,21672,10044,4,11.38,45.52,False
507120,2025-11-11,20921,10046,6,8.58,51.48,False
502434,2025-10-18,20255,10016,6,59.75,358.5,False
509274,2024-10-27,21283,10079,8,55.08,440.64,False
509016,2024-11-18,21243,10035,4,12.98,51.92,False
501067,2024-12-19,20103,10068,10,28.18,281.8,False
511938,2025-07-24,21625,10004,1,19.11,19.11,False
514010,2024-05-02,21985,10033,6,21.68,130.08,False
506273,2025-09-02,20810,10004,5,19.11,95.55,False
511058,2025-07-12,21501,10087,10,14.97,149.7,False
505933,2024-01-05,20848,10051,1,1.83,1.83,False
509157,2024-02-20,21302,10045,4,2.28,9.12,False
511735,2025-09-25,21587,10021,11,13.81,151.91,False
514287,2025-02-24,21982,10028,9,39.61,356.49,False
500503,2024-08-04,20042,10037,10,25.41,254.1,False
513812,2024-05-14,21955,10069,6,14.82,88.92,False
505711,2025-04-06,20751,10042,4,12.86,51.44,False
500206,2024-04-11,20016,10024,11,6.96,76.56,False
512166,2024-12-23,21688,10051,9,1.83,16.47,False
513222,2025-02-16,21831,10079,4,55.08,220.32,False
511300,2024-04-03,21602,10015,10,28.48,284.8,False
509036,2025-10-26,21197,10027,12,55.44,665.28,False
513265,2024-10-28,21853,10051,12,1.83,21.96,False
502708,2025-12-21,20285,10077,6,27.01,162.06,False
512470,2024-12-05,21734,10023,12,7.42,89.04,False
506794,2025-07-04,20893,10043,5,9.96,49.8,False
502907,2024-04-17,20401,10078,1,84.38,84.38,False
511834,2025-11-28,21592,10004,4,19.11,76.44,False
512964,2024-01-15,21851,10029,3,16.42,49.26,False
513286,2025-04-14,21832,10080,4,26.08,104.32,False
